sid,name,time,latitude,longitude,wind_kt,pressure_hpa,dist2land_km
1998133N04086,UNNAMED,1998-05-13 03:00:00,4.6,85.8,18,,501
1998133N04086,UNNAMED,1998-05-13 06:00:00,5.2,86.0,20,,496
1998133N04086,UNNAMED,1998-05-13 09:00:00,5.7,86.2,20,,497
1998133N04086,UNNAMED,1998-05-13 12:00:00,6.2,86.4,20,,505
1998133N04086,UNNAMED,1998-05-13 15:00:00,6.8,86.6,20,,519
1998133N04086,UNNAMED,1998-05-13 18:00:00,7.3,86.7,20,,531
1998133N04086,UNNAMED,1998-05-13 21:00:00,7.8,86.7,20,,537
1998133N04086,UNNAMED,1998-05-14 00:00:00,8.2,86.6,20,,533
1998133N04086,UNNAMED,1998-05-14 03:00:00,8.6,86.4,20,,519
1998133N04086,UNNAMED,1998-05-14 06:00:00,8.9,86.1,20,,495
1998133N04086,UNNAMED,1998-05-14 09:00:00,9.1,85.7,20,,461
1998133N04086,UNNAMED,1998-05-14 12:00:00,9.3,85.3,20,,429
1998133N04086,UNNAMED,1998-05-14 15:00:00,9.4,84.8,20,,385
1998133N04086,UNNAMED,1998-05-14 18:00:00,9.4,84.4,20,,345
1998133N04086,UNNAMED,1998-05-14 21:00:00,9.4,84.0,20,,307
1998133N04086,UNNAMED,1998-05-15 00:00:00,9.5,83.6,20,,271
1998133N04086,UNNAMED,1998-05-15 03:00:00,9.6,83.1,20,,230
1998133N04086,UNNAMED,1998-05-15 06:00:00,9.7,82.5,20,,181
1998133N04086,UNNAMED,1998-05-15 09:00:00,9.8,82.0,20,,143
1998133N04086,UNNAMED,1998-05-15 12:00:00,9.9,81.5,20,,102
1998133N04086,UNNAMED,1998-05-15 15:00:00,10.0,81.0,23,,78
1998133N04086,UNNAMED,1998-05-15 18:00:00,10.1,80.6,25,,55
1998133N04086,UNNAMED,1998-05-15 21:00:00,10.3,80.4,25,,54
1998133N04086,UNNAMED,1998-05-16 00:00:00,10.5,80.3,25,,43
1998133N04086,UNNAMED,1998-05-16 03:00:00,10.7,80.3,25,,43
1998133N04086,UNNAMED,1998-05-16 06:00:00,11.0,80.5,25,,65
1998133N04086,UNNAMED,1998-05-16 09:00:00,11.2,81.1,25,,130
1998133N04086,UNNAMED,1998-05-16 12:00:00,11.4,81.9,25,,219
1998133N04086,UNNAMED,1998-05-16 15:00:00,11.8,82.7,25,,283
1998133N04086,UNNAMED,1998-05-16 18:00:00,12.2,83.6,25,,371
1998133N04086,UNNAMED,1998-05-16 21:00:00,12.6,84.3,25,,440
1998133N04086,UNNAMED,1998-05-17 00:00:00,12.9,85.0,25,,505
1998133N04086,UNNAMED,1998-05-17 03:00:00,13.3,85.7,25,,519
1998133N04086,UNNAMED,1998-05-17 06:00:00,13.6,86.3,25,,545
1998133N04086,UNNAMED,1998-05-17 09:00:00,13.9,86.8,25,,565
1998133N04086,UNNAMED,1998-05-17 12:00:00,14.2,87.3,25,998,572
1998133N04086,UNNAMED,1998-05-17 15:00:00,14.5,87.7,25,998,573
1998133N04086,UNNAMED,1998-05-17 18:00:00,14.7,88.0,25,998,579
1998133N04086,UNNAMED,1998-05-17 21:00:00,14.9,88.3,25,998,586
1998133N04086,UNNAMED,1998-05-18 00:00:00,15.1,88.5,25,998,586
1998133N04086,UNNAMED,1998-05-18 03:00:00,15.5,88.6,28,998,554
1998133N04086,UNNAMED,1998-05-18 06:00:00,16.0,88.7,30,996,509
1998133N04086,UNNAMED,1998-05-18 09:00:00,16.5,89.1,30,992,484
1998133N04086,UNNAMED,1998-05-18 12:00:00,17.0,89.4,30,994,461
1998133N04086,UNNAMED,1998-05-18 15:00:00,17.5,89.5,33,994,429
1998133N04086,UNNAMED,1998-05-18 18:00:00,18.0,89.6,35,994,398
1998133N04086,UNNAMED,1998-05-18 21:00:00,18.5,89.7,38,992,352
1998133N04086,UNNAMED,1998-05-19 00:00:00,19.1,90.0,40,990,294
1998133N04086,UNNAMED,1998-05-19 03:00:00,19.6,90.4,43,990,242
1998133N04086,UNNAMED,1998-05-19 06:00:00,20.1,90.5,45,986,192
1998133N04086,UNNAMED,1998-05-19 09:00:00,20.5,90.5,50,981,148
1998133N04086,UNNAMED,1998-05-19 12:00:00,20.7,90.7,55,976,133
1998133N04086,UNNAMED,1998-05-19 15:00:00,20.9,90.8,58,975,118
1998133N04086,UNNAMED,1998-05-19 18:00:00,21.2,91.1,60,974,89
1998133N04086,UNNAMED,1998-05-19 21:00:00,21.4,91.2,65,973,73
1998133N04086,UNNAMED,1998-05-20 00:00:00,21.7,91.5,70,972,42
1998133N04086,UNNAMED,1998-05-20 03:00:00,22.1,92.1,65,,0
1998133N04086,UNNAMED,1998-05-20 06:00:00,22.5,92.4,60,,0
1998133N04086,UNNAMED,1998-05-20 09:00:00,23.1,92.6,50,,0
1998133N04086,UNNAMED,1998-05-20 12:00:00,23.7,92.8,40,,0
1998133N04086,UNNAMED,1998-05-20 15:00:00,24.1,93.4,33,,0
1998133N04086,UNNAMED,1998-05-20 18:00:00,24.3,93.8,25,,0
1998147N11061,UNNAMED,1998-05-27 06:00:00,11.2,61.4,30,,767
1998147N11061,UNNAMED,1998-05-27 09:00:00,11.6,61.1,30,,726
1998147N11061,UNNAMED,1998-05-27 12:00:00,11.9,60.9,30,,700
1998147N11061,UNNAMED,1998-05-27 15:00:00,12.2,60.7,30,,675
1998147N11061,UNNAMED,1998-05-27 18:00:00,12.5,60.6,30,,662
1998147N11061,UNNAMED,1998-05-27 21:00:00,12.6,60.5,33,,651
1998147N11061,UNNAMED,1998-05-28 00:00:00,12.8,60.4,35,,640
1998147N11061,UNNAMED,1998-05-28 03:00:00,13.1,60.1,35,,610
1998147N11061,UNNAMED,1998-05-28 06:00:00,13.4,59.7,35,,570
1998147N11061,UNNAMED,1998-05-28 09:00:00,13.5,59.5,35,,551
1998147N11061,UNNAMED,1998-05-28 12:00:00,13.6,59.3,35,,532
1998147N11061,UNNAMED,1998-05-28 15:00:00,13.7,59.2,33,,523
1998147N11061,UNNAMED,1998-05-28 18:00:00,13.9,59.1,30,,518
1998147N11061,UNNAMED,1998-05-28 21:00:00,14.1,59.0,30,,508
1998147N11061,UNNAMED,1998-05-29 00:00:00,14.3,59.0,30,,489
1998152N11075,UNNAMED,1998-06-01 06:00:00,10.6,74.7,25,,133
1998152N11075,UNNAMED,1998-06-01 09:00:00,10.7,74.5,28,,149
1998152N11075,UNNAMED,1998-06-01 12:00:00,10.7,74.4,30,,158
1998152N11075,UNNAMED,1998-06-01 15:00:00,10.7,74.3,33,,167
1998152N11075,UNNAMED,1998-06-01 18:00:00,10.7,74.2,35,,177
1998152N11075,UNNAMED,1998-06-01 21:00:00,10.8,74.1,35,,180
1998152N11075,UNNAMED,1998-06-02 00:00:00,10.8,73.9,35,,195
1998152N11075,UNNAMED,1998-06-02 03:00:00,10.8,73.8,35,,203
1998152N11075,UNNAMED,1998-06-02 06:00:00,10.8,73.7,35,,211
1998152N11075,UNNAMED,1998-06-02 09:00:00,10.8,73.6,35,,220
1998152N11075,UNNAMED,1998-06-02 12:00:00,10.8,73.4,35,,237
1998152N11075,UNNAMED,1998-06-02 15:00:00,10.8,73.2,35,,256
1998152N11075,UNNAMED,1998-06-02 18:00:00,10.8,73.0,35,,275
1998152N11075,UNNAMED,1998-06-02 21:00:00,10.8,72.9,35,,284
1998152N11075,UNNAMED,1998-06-03 00:00:00,10.9,72.7,35,,299
1998152N11075,UNNAMED,1998-06-03 03:00:00,11.0,72.5,35,,313
1998152N11075,UNNAMED,1998-06-03 06:00:00,11.0,72.3,35,,333
1998152N11075,UNNAMED,1998-06-03 09:00:00,11.0,72.1,33,,352
1998152N11075,UNNAMED,1998-06-03 12:00:00,11.0,72.0,30,,362
1998152N11075,UNNAMED,1998-06-03 15:00:00,11.0,71.9,30,,372
1998152N11075,UNNAMED,1998-06-03 18:00:00,11.1,71.8,30,,377
1998152N11075,UNNAMED,1998-06-03 21:00:00,11.1,71.7,30,,386
1998152N11075,UNNAMED,1998-06-04 00:00:00,11.2,71.6,30,,391
1998152N11075,UNNAMED,1998-06-04 03:00:00,11.2,71.5,30,,396
1998152N11075,UNNAMED,1998-06-04 06:00:00,11.1,71.0,30,1004,455
1998152N11075,UNNAMED,1998-06-04 09:00:00,11.2,70.6,30,1004,490
1998152N11075,UNNAMED,1998-06-04 12:00:00,11.2,70.3,30,1004,521
1998152N11075,UNNAMED,1998-06-04 15:00:00,11.2,70.0,30,,552
1998152N11075,UNNAMED,1998-06-04 18:00:00,11.2,70.0,30,,552
1998152N11075,UNNAMED,1998-06-04 21:00:00,11.2,70.1,33,,541
1998152N11075,UNNAMED,1998-06-05 00:00:00,11.2,70.2,35,,531
1998152N11075,UNNAMED,1998-06-05 03:00:00,11.3,70.3,38,1004,517
1998152N11075,UNNAMED,1998-06-05 06:00:00,11.6,70.5,40,1000,486
1998152N11075,UNNAMED,1998-06-05 09:00:00,12.2,70.2,45,998,503
1998152N11075,UNNAMED,1998-06-05 12:00:00,12.0,70.1,50,998,518
1998152N11075,UNNAMED,1998-06-05 15:00:00,11.9,69.8,50,997,552
1998152N11075,UNNAMED,1998-06-05 18:00:00,12.0,69.6,50,996,572
1998152N11075,UNNAMED,1998-06-05 21:00:00,12.2,69.4,53,996,584
1998152N11075,UNNAMED,1998-06-06 00:00:00,12.4,69.3,55,996,581
1998152N11075,UNNAMED,1998-06-06 03:00:00,12.4,69.2,63,996,591
1998152N11075,UNNAMED,1998-06-06 06:00:00,12.5,69.2,70,989,585
1998152N11075,UNNAMED,1998-06-06 09:00:00,12.7,69.1,70,988,583
1998152N11075,UNNAMED,1998-06-06 12:00:00,13.1,69.0,70,987,574
1998152N11075,UNNAMED,1998-06-06 15:00:00,13.3,68.7,70,989,595
1998152N11075,UNNAMED,1998-06-06 18:00:00,13.6,68.5,70,991,602
1998152N11075,UNNAMED,1998-06-06 21:00:00,13.8,68.3,73,990,614
1998152N11075,UNNAMED,1998-06-07 00:00:00,14.2,68.1,75,989,614
1998152N11075,UNNAMED,1998-06-07 03:00:00,14.6,68.0,75,989,606
1998152N11075,UNNAMED,1998-06-07 06:00:00,15.0,68.0,75,989,591
1998152N11075,UNNAMED,1998-06-07 09:00:00,15.4,67.9,78,979,590
1998152N11075,UNNAMED,1998-06-07 12:00:00,15.9,67.9,80,970,580
1998152N11075,UNNAMED,1998-06-07 15:00:00,16.2,67.8,85,970,585
1998152N11075,UNNAMED,1998-06-07 18:00:00,16.6,67.9,90,970,551
1998152N11075,UNNAMED,1998-06-07 21:00:00,17.0,67.9,93,970,514
1998152N11075,UNNAMED,1998-06-08 00:00:00,17.6,67.9,95,970,459
1998152N11075,UNNAMED,1998-06-08 03:00:00,18.1,67.6,98,970,432
1998152N11075,UNNAMED,1998-06-08 06:00:00,18.6,67.9,100,970,368
1998152N11075,UNNAMED,1998-06-08 09:00:00,19.1,67.9,98,964,328
1998152N11075,UNNAMED,1998-06-08 12:00:00,19.6,67.9,95,958,289
1998152N11075,UNNAMED,1998-06-08 15:00:00,20.0,68.1,95,959,243
1998152N11075,UNNAMED,1998-06-08 18:00:00,20.5,68.4,95,960,182
1998152N11075,UNNAMED,1998-06-08 21:00:00,21.0,68.6,100,959,129
1998152N11075,UNNAMED,1998-06-09 00:00:00,21.5,69.0,105,958,60
1998152N11075,UNNAMED,1998-06-09 03:00:00,22.1,69.5,93,,0
1998152N11075,UNNAMED,1998-06-09 06:00:00,22.6,69.7,80,,11
1998152N11075,UNNAMED,1998-06-09 09:00:00,23.1,70.1,70,,0
1998152N11075,UNNAMED,1998-06-09 12:00:00,23.6,70.6,60,,0
1998165N18088,UNNAMED,1998-06-13 15:00:00,17.5,87.5,25,994,302
1998165N18088,UNNAMED,1998-06-13 18:00:00,17.5,86.0,30,995,207
1998165N18088,UNNAMED,1998-06-13 21:00:00,17.5,85.3,30,995,153
1998165N18088,UNNAMED,1998-06-14 00:00:00,17.5,85.0,30,995,130
1998165N18088,UNNAMED,1998-06-14 03:00:00,17.5,84.5,30,995,99
1998165N18088,UNNAMED,1998-06-14 06:00:00,17.5,83.5,30,995,30
1998165N18088,UNNAMED,1998-06-14 09:00:00,17.4,83.2,30,994,22
1998165N18088,UNNAMED,1998-06-14 12:00:00,17.5,83.0,30,992,0
1998272N18068,UNNAMED,1998-09-28 18:00:00,18.4,67.7,25,,399
1998272N18068,UNNAMED,1998-09-28 21:00:00,18.4,67.6,25,,406
1998272N18068,UNNAMED,1998-09-29 00:00:00,18.4,67.5,25,,413
1998272N18068,UNNAMED,1998-09-29 03:00:00,18.4,67.4,25,,420
1998272N18068,UNNAMED,1998-09-29 06:00:00,18.4,67.3,25,,428
1998272N18068,UNNAMED,1998-09-29 09:00:00,18.4,67.1,25,,443
1998272N18068,UNNAMED,1998-09-29 12:00:00,18.3,66.8,25,,473
1998272N18068,UNNAMED,1998-09-29 15:00:00,18.2,66.6,28,,496
1998272N18068,UNNAMED,1998-09-29 18:00:00,18.2,66.4,30,,511
1998272N18068,UNNAMED,1998-09-29 21:00:00,18.2,66.1,33,,534
1998272N18068,UNNAMED,1998-09-30 00:00:00,18.2,65.7,35,,565
1998272N18068,UNNAMED,1998-09-30 03:00:00,18.2,65.2,35,,599
1998272N18068,UNNAMED,1998-09-30 06:00:00,18.2,64.8,35,,626
1998272N18068,UNNAMED,1998-09-30 09:00:00,18.2,64.5,35,,648
1998272N18068,UNNAMED,1998-09-30 12:00:00,18.1,64.2,35,,631
1998272N18068,UNNAMED,1998-09-30 15:00:00,18.0,63.9,33,,613
1998272N18068,UNNAMED,1998-09-30 18:00:00,17.9,63.6,30,,596
1998272N18068,UNNAMED,1998-09-30 21:00:00,17.8,63.4,30,,588
1998272N18068,UNNAMED,1998-10-01 00:00:00,17.7,63.2,30,,578
1998280N14069,UNNAMED,1998-10-06 12:00:00,14.0,69.0,25,1002,536
1998280N14069,UNNAMED,1998-10-06 15:00:00,14.0,69.0,25,1002,536
1998280N14069,UNNAMED,1998-10-06 18:00:00,14.0,69.0,25,1002,536
1998280N14069,UNNAMED,1998-10-06 21:00:00,14.0,69.0,25,1002,536
1998280N14069,UNNAMED,1998-10-07 00:00:00,14.0,69.0,25,1002,536
1998280N14069,UNNAMED,1998-10-07 03:00:00,14.0,69.0,25,1004,536
1998280N14069,UNNAMED,1998-10-07 06:00:00,14.0,68.0,25,1002,633
1998280N14069,UNNAMED,1998-10-07 09:00:00,14.0,67.8,25,1001,653
1998280N14069,UNNAMED,1998-10-07 12:00:00,14.0,68.0,25,1000,633
1998280N14069,UNNAMED,1998-10-07 15:00:00,14.0,67.8,25,1001,653
1998280N14069,UNNAMED,1998-10-07 18:00:00,14.0,67.5,25,1002,682
1998280N14069,UNNAMED,1998-10-07 21:00:00,14.0,67.2,28,1001,711
1998280N14069,UNNAMED,1998-10-08 00:00:00,14.0,67.0,30,1000,731
1998280N14069,UNNAMED,1998-10-08 03:00:00,14.0,67.0,30,1002,731
1998280N14069,UNNAMED,1998-10-08 06:00:00,14.0,67.0,30,1002,731
1998280N14069,UNNAMED,1998-10-08 09:00:00,13.9,66.6,30,1000,775
1998280N14069,UNNAMED,1998-10-08 12:00:00,14.0,66.0,30,998,831
1998280N14069,UNNAMED,1998-10-08 15:00:00,14.5,65.8,30,1000,834
1998280N14069,UNNAMED,1998-10-08 18:00:00,15.0,65.5,30,1002,844
1998280N14069,UNNAMED,1998-10-08 21:00:00,15.1,64.9,30,1001,871
1998280N14069,UNNAMED,1998-10-09 00:00:00,15.0,64.5,30,1000,841
1998280N14069,UNNAMED,1998-10-09 03:00:00,15.0,64.5,30,1002,841
1998280N14069,UNNAMED,1998-10-09 06:00:00,15.0,64.0,30,1002,796
1998280N14069,UNNAMED,1998-10-09 09:00:00,15.0,63.7,28,1003,770
1998280N14069,UNNAMED,1998-10-09 12:00:00,15.0,63.5,25,1004,753
1998285N14068,UNNAMED,1998-10-11 12:00:00,14.0,67.5,25,1002,682
1998285N14068,UNNAMED,1998-10-11 15:00:00,14.6,67.0,25,1002,707
1998285N14068,UNNAMED,1998-10-11 18:00:00,15.0,66.5,25,1002,747
1998285N14068,UNNAMED,1998-10-11 21:00:00,15.2,66.1,25,1001,784
1998285N14068,UNNAMED,1998-10-12 00:00:00,15.0,66.0,25,1000,799
1998285N14068,UNNAMED,1998-10-12 03:00:00,14.5,66.5,25,1000,762
1998285N14068,UNNAMED,1998-10-12 06:00:00,14.0,66.0,25,1000,831
1998285N14068,UNNAMED,1998-10-12 09:00:00,14.5,66.5,30,998,762
1998285N14068,UNNAMED,1998-10-12 12:00:00,15.0,66.0,30,998,799
1998285N14068,UNNAMED,1998-10-12 15:00:00,15.1,65.7,30,998,822
1998285N14068,UNNAMED,1998-10-12 18:00:00,15.0,65.5,30,998,844
1998285N14068,UNNAMED,1998-10-12 21:00:00,14.9,65.6,30,998,843
1998285N14068,UNNAMED,1998-10-13 00:00:00,15.0,65.5,30,998,844
1998285N14068,UNNAMED,1998-10-13 03:00:00,15.5,65.0,30,998,832
1998285N14068,UNNAMED,1998-10-13 06:00:00,15.5,64.5,30,998,812
1998285N14068,UNNAMED,1998-10-13 09:00:00,15.7,64.2,28,998,773
1998285N14068,UNNAMED,1998-10-13 12:00:00,16.0,64.0,25,998,738
1998285N14068,UNNAMED,1998-10-13 15:00:00,16.0,64.0,25,999,738
1998285N14068,UNNAMED,1998-10-13 18:00:00,16.0,64.0,25,1000,738
1998285N14068,UNNAMED,1998-10-13 21:00:00,16.2,63.8,25,1001,708
1998285N14068,UNNAMED,1998-10-14 00:00:00,16.5,63.5,25,1002,665
1998285N14068,UNNAMED,1998-10-14 03:00:00,17.0,63.0,25,1004,593
1998285N14068,UNNAMED,1998-10-14 06:00:00,17.0,62.5,25,1004,545
1998285N14068,UNNAMED,1998-10-14 09:00:00,17.3,62.2,25,1004,502
1998285N14068,UNNAMED,1998-10-14 12:00:00,17.5,62.0,25,1004,474
1998285N14068,UNNAMED,1998-10-14 15:00:00,17.0,61.3,25,1002,432
1998285N14068,UNNAMED,1998-10-14 18:00:00,16.5,61.0,25,1000,439
1998285N14068,UNNAMED,1998-10-14 21:00:00,16.5,61.6,25,1000,490
1998285N14068,UNNAMED,1998-10-15 00:00:00,16.6,62.4,20,1000,556
1998285N14068,UNNAMED,1998-10-15 03:00:00,16.4,62.9,23,1000,613
1998285N14068,UNNAMED,1998-10-15 06:00:00,16.5,63.3,25,998,646
1998285N14068,UNNAMED,1998-10-15 09:00:00,16.7,63.6,25,996,665
1998285N14068,UNNAMED,1998-10-15 12:00:00,16.8,63.9,25,994,690
1998285N14068,UNNAMED,1998-10-15 15:00:00,16.8,64.1,25,995,710
1998285N14068,UNNAMED,1998-10-15 18:00:00,16.8,64.4,25,996,740
1998285N14068,UNNAMED,1998-10-15 21:00:00,16.9,64.7,30,996,742
1998285N14068,UNNAMED,1998-10-16 00:00:00,17.1,65.1,35,996,696
1998285N14068,UNNAMED,1998-10-16 03:00:00,17.2,65.4,35,996,665
1998285N14068,UNNAMED,1998-10-16 06:00:00,18.1,66.6,35,998,504
1998285N14068,UNNAMED,1998-10-16 09:00:00,18.5,67.5,35,997,405
1998285N14068,UNNAMED,1998-10-16 12:00:00,18.7,68.3,35,996,333
1998285N14068,UNNAMED,1998-10-16 15:00:00,19.2,68.8,35,996,257
1998285N14068,UNNAMED,1998-10-16 18:00:00,19.7,69.3,35,996,182
1998285N14068,UNNAMED,1998-10-16 21:00:00,19.9,69.2,35,997,169
1998285N14068,UNNAMED,1998-10-17 00:00:00,20.3,69.5,35,998,115
1998285N14068,UNNAMED,1998-10-17 03:00:00,20.9,70.1,35,,24
1998285N14068,UNNAMED,1998-10-17 06:00:00,20.7,69.5,35,,83
1998285N14068,UNNAMED,1998-10-17 09:00:00,20.9,69.6,33,,61
1998285N14068,UNNAMED,1998-10-17 12:00:00,21.1,69.7,30,,38
1998285N14068,UNNAMED,1998-10-17 15:00:00,21.4,69.9,28,,0
1998285N14068,UNNAMED,1998-10-17 18:00:00,21.6,70.2,25,,0
1998285N14068,UNNAMED,1998-10-17 21:00:00,21.7,70.5,25,,0
1998285N14068,UNNAMED,1998-10-18 00:00:00,21.8,70.7,25,,0
1998287N16083,UNNAMED,1998-10-13 12:00:00,15.5,82.5,25,1000,119
1998287N16083,UNNAMED,1998-10-13 15:00:00,15.5,82.2,28,1000,104
1998287N16083,UNNAMED,1998-10-13 18:00:00,15.5,82.0,30,1000,95
1998287N16083,UNNAMED,1998-10-13 21:00:00,15.5,82.0,30,1000,95
1998287N16083,UNNAMED,1998-10-14 00:00:00,15.5,82.0,30,1000,95
1998287N16083,UNNAMED,1998-10-14 03:00:00,15.5,82.0,30,1000,95
1998287N16083,UNNAMED,1998-10-14 06:00:00,15.5,82.0,30,1000,95
1998287N16083,UNNAMED,1998-10-14 09:00:00,15.7,81.8,30,999,68
1998287N16083,UNNAMED,1998-10-14 12:00:00,16.0,81.5,30,998,32
1998299N11090,UNNAMED,1998-10-26 09:00:00,11.0,90.0,25,1002,717
1998299N11090,UNNAMED,1998-10-26 12:00:00,11.5,88.5,25,1002,795
1998299N11090,UNNAMED,1998-10-26 15:00:00,11.8,88.0,25,1003,816
1998299N11090,UNNAMED,1998-10-26 18:00:00,12.0,88.0,25,1004,801
1998299N11090,UNNAMED,1998-10-26 21:00:00,12.0,88.0,25,1004,801
1998299N11090,UNNAMED,1998-10-27 00:00:00,12.0,88.0,25,1004,801
1998299N11090,UNNAMED,1998-10-27 03:00:00,12.0,88.0,25,1004,801
1998299N11090,UNNAMED,1998-10-27 06:00:00,12.5,87.0,25,1004,683
1998299N11090,UNNAMED,1998-10-27 09:00:00,12.8,86.9,28,1003,652
1998299N11090,UNNAMED,1998-10-27 12:00:00,13.0,87.0,30,1002,646
1998299N11090,UNNAMED,1998-10-27 15:00:00,13.0,86.5,30,1002,605
1998299N11090,UNNAMED,1998-10-27 18:00:00,13.0,86.0,30,1002,566
1998299N11090,UNNAMED,1998-10-27 21:00:00,13.0,85.8,30,1002,551
1998299N11090,UNNAMED,1998-10-28 00:00:00,13.0,85.5,30,1002,529
1998299N11090,UNNAMED,1998-10-28 03:00:00,13.0,85.0,30,1004,496
1998299N11090,UNNAMED,1998-10-28 06:00:00,13.0,84.5,30,1004,456
1998299N11090,UNNAMED,1998-10-28 09:00:00,13.0,84.2,30,1004,423
1998299N11090,UNNAMED,1998-10-28 12:00:00,13.0,84.0,30,1004,402
1998299N11090,UNNAMED,1998-10-28 15:00:00,13.0,83.8,30,1004,380
1998299N11090,UNNAMED,1998-10-28 18:00:00,13.0,83.5,30,1004,348
1998299N11090,UNNAMED,1998-10-28 21:00:00,12.9,83.2,30,1004,317
1998299N11090,UNNAMED,1998-10-29 00:00:00,13.0,83.0,30,1004,294
1998299N11090,UNNAMED,1998-10-29 03:00:00,13.5,83.0,30,1004,292
1998299N11090,UNNAMED,1998-10-29 06:00:00,13.8,83.0,30,1004,291
1998299N11090,UNNAMED,1998-10-29 09:00:00,14.0,82.5,25,1004,238
1998317N11087,UNNAMED,1998-11-13 00:00:00,11.4,87.3,20,,728
1998317N11087,UNNAMED,1998-11-13 03:00:00,11.5,87.4,23,,743
1998317N11087,UNNAMED,1998-11-13 06:00:00,11.7,87.5,25,,763
1998317N11087,UNNAMED,1998-11-13 09:00:00,11.9,87.5,25,,768
1998317N11087,UNNAMED,1998-11-13 12:00:00,12.3,87.4,25,1004,730
1998317N11087,UNNAMED,1998-11-13 15:00:00,12.5,87.3,28,,707
1998317N11087,UNNAMED,1998-11-13 18:00:00,12.7,87.2,30,,684
1998317N11087,UNNAMED,1998-11-13 21:00:00,12.9,87.0,35,,653
1998317N11087,UNNAMED,1998-11-14 00:00:00,13.2,86.7,40,,607
1998317N11087,UNNAMED,1998-11-14 03:00:00,13.7,86.3,48,1002,538
1998317N11087,UNNAMED,1998-11-14 06:00:00,14.2,85.9,55,1002,470
1998317N11087,UNNAMED,1998-11-14 09:00:00,14.4,85.7,60,998,439
1998317N11087,UNNAMED,1998-11-14 12:00:00,14.8,85.3,65,996,379
1998317N11087,UNNAMED,1998-11-14 15:00:00,15.1,85.0,68,994,334
1998317N11087,UNNAMED,1998-11-14 18:00:00,15.3,84.8,70,992,304
1998317N11087,UNNAMED,1998-11-14 21:00:00,15.5,84.5,70,992,265
1998317N11087,UNNAMED,1998-11-15 00:00:00,15.8,84.2,70,992,221
1998317N11087,UNNAMED,1998-11-15 03:00:00,16.2,83.8,73,988,163
1998317N11087,UNNAMED,1998-11-15 06:00:00,16.7,83.4,75,982,99
1998317N11087,UNNAMED,1998-11-15 09:00:00,17.1,83.2,80,982,49
1998317N11087,UNNAMED,1998-11-15 12:00:00,17.7,82.9,85,,0
1998317N11087,UNNAMED,1998-11-15 15:00:00,18.5,82.5,80,,0
1998317N11087,UNNAMED,1998-11-15 18:00:00,19.5,82.2,75,,0
1998317N11087,UNNAMED,1998-11-15 21:00:00,20.1,82.0,63,,0
1998317N11087,UNNAMED,1998-11-16 00:00:00,20.6,82.0,50,,0
1998320N10102,UNNAMED,1998-11-16 00:00:00,10.1,102.3,25,,125
1998320N10102,UNNAMED,1998-11-16 03:00:00,10.2,101.8,25,,162
1998320N10102,UNNAMED,1998-11-16 06:00:00,10.2,101.3,25,,199
1998320N10102,UNNAMED,1998-11-16 09:00:00,10.2,100.9,25,,164
1998320N10102,UNNAMED,1998-11-16 12:00:00,10.2,100.6,25,,142
1998320N10102,UNNAMED,1998-11-16 15:00:00,10.2,100.3,25,,109
1998320N10102,UNNAMED,1998-11-16 18:00:00,10.3,99.9,25,,66
1998320N10102,UNNAMED,1998-11-16 21:00:00,10.3,99.5,25,,24
1998320N10102,UNNAMED,1998-11-17 00:00:00,10.3,99.0,25,,0
1998320N10102,UNNAMED,1998-11-17 03:00:00,10.4,98.5,25,,0
1998320N10102,UNNAMED,1998-11-17 06:00:00,10.4,98.0,25,,54
1998320N10102,UNNAMED,1998-11-17 09:00:00,10.4,97.6,25,,98
1998320N10102,UNNAMED,1998-11-17 12:00:00,10.4,97.2,25,,142
1998320N10102,UNNAMED,1998-11-17 15:00:00,10.4,96.8,25,,186
1998320N10102,UNNAMED,1998-11-17 18:00:00,10.4,96.4,25,,229
1998320N10102,UNNAMED,1998-11-17 21:00:00,10.4,95.9,25,,284
1998320N10102,UNNAMED,1998-11-18 00:00:00,10.4,95.5,25,,328
1998320N10102,UNNAMED,1998-11-18 03:00:00,10.4,95.1,25,,372
1998320N10102,UNNAMED,1998-11-18 06:00:00,10.5,94.7,25,,415
1998320N10102,UNNAMED,1998-11-18 09:00:00,10.5,94.4,25,,448
1998320N10102,UNNAMED,1998-11-18 12:00:00,10.6,94.1,25,,481
1998320N10102,UNNAMED,1998-11-18 15:00:00,10.8,93.7,25,,525
1998320N10102,UNNAMED,1998-11-18 18:00:00,11.0,93.4,25,,548
1998320N10102,UNNAMED,1998-11-18 21:00:00,11.2,93.1,25,,533
1998320N10102,UNNAMED,1998-11-19 00:00:00,11.4,92.9,25,,518
1998320N10102,UNNAMED,1998-11-19 03:00:00,11.7,92.6,25,1002,498
1998320N10102,UNNAMED,1998-11-19 06:00:00,11.9,92.3,25,1002,492
1998320N10102,UNNAMED,1998-11-19 09:00:00,12.2,91.9,25,1001,485
1998320N10102,UNNAMED,1998-11-19 12:00:00,12.5,91.4,25,1000,491
1998320N10102,UNNAMED,1998-11-19 15:00:00,12.7,91.1,25,1000,497
1998320N10102,UNNAMED,1998-11-19 18:00:00,12.9,90.6,25,1002,520
1998320N10102,UNNAMED,1998-11-19 21:00:00,13.4,89.8,30,1002,555
1998320N10102,UNNAMED,1998-11-20 00:00:00,14.0,89.0,35,1002,601
1998320N10102,UNNAMED,1998-11-20 03:00:00,14.5,88.5,45,1000,633
